ProjectName,TeamName,MeasureName,SeriesName,TimePeriod,Team Active Status,Value1,Value2
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP11 - Percent achievement of multi-disciplinary rounds,Cuban Hospital - Intensive Care Unit (ICU),8/1/2014 12:00:00 AM,True,2,2
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP12 - Percent achievement of multi-disciplinary rounds and daily goals (DG),Cuban Hospital - Intensive Care Unit (ICU),4/1/2014 12:00:00 AM,True,="0",2
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP12 - Percent achievement of multi-disciplinary rounds and daily goals (DG),Cuban Hospital - Intensive Care Unit (ICU),5/1/2014 12:00:00 AM,True,="0",2
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP12 - Percent achievement of multi-disciplinary rounds and daily goals (DG),Cuban Hospital - Intensive Care Unit (ICU),6/1/2014 12:00:00 AM,True,="0",3
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP12 - Percent achievement of multi-disciplinary rounds and daily goals (DG),Cuban Hospital - Intensive Care Unit (ICU),7/1/2014 12:00:00 AM,True,1,3
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP12 - Percent achievement of multi-disciplinary rounds and daily goals (DG),Cuban Hospital - Intensive Care Unit (ICU),8/1/2014 12:00:00 AM,True,2,2
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP13 - Percent of patients assessed for risk of a VTE,Cuban Hospital - Intensive Care Unit (ICU),1/1/2014 12:00:00 AM,True,7,7
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP13 - Percent of patients assessed for risk of a VTE,Cuban Hospital - Intensive Care Unit (ICU),2/1/2014 12:00:00 AM,True,13,13
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP13 - Percent of patients assessed for risk of a VTE,Cuban Hospital - Intensive Care Unit (ICU),3/1/2014 12:00:00 AM,True,13,13
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP13 - Percent of patients assessed for risk of a VTE,Cuban Hospital - Intensive Care Unit (ICU),4/1/2014 12:00:00 AM,True,9,9
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP13 - Percent of patients assessed for risk of a VTE,Cuban Hospital - Intensive Care Unit (ICU),5/1/2014 12:00:00 AM,True,9,9
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP13 - Percent of patients assessed for risk of a VTE,Cuban Hospital - Intensive Care Unit (ICU),6/1/2014 12:00:00 AM,True,14,14
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP13 - Percent of patients assessed for risk of a VTE,Cuban Hospital - Intensive Care Unit (ICU),7/1/2014 12:00:00 AM,True,10,10
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP13 - Percent of patients assessed for risk of a VTE,Cuban Hospital - Intensive Care Unit (ICU),8/1/2014 12:00:00 AM,True,11,11
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP13 - Percent of patients assessed for risk of a VTE,Cuban Hospital - Intensive Care Unit (ICU),9/1/2014 12:00:00 AM,True,16,16
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP13 - Percent of patients assessed for risk of a VTE,Cuban Hospital - Intensive Care Unit (ICU),10/1/2014 12:00:00 AM,True,21,21
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP13 - Percent of patients assessed for risk of a VTE,Cuban Hospital - Intensive Care Unit (ICU),11/1/2014 12:00:00 AM,True,20,20
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP13 - Percent of patients assessed for risk of a VTE,Cuban Hospital - Intensive Care Unit (ICU),12/1/2014 12:00:00 AM,True,21,21
HMC Campaign - Best Care Always,Cuban Hospital - Intensive Care Unit (ICU),CCP14 - Percent of patients assessed with a high risk for a VTE who received appropriate follow-up treatment,Cuban Hospital - Intensive Care Unit (ICU),1/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Cuban Hospital - Surgical Wards/Main Operating Theater,1/1/2014 12:00:00 AM,True,="0",32
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Cuban Hospital - Surgical Wards/Main Operating Theater,2/1/2014 12:00:00 AM,True,="0",57
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Cuban Hospital - Surgical Wards/Main Operating Theater,3/1/2014 12:00:00 AM,True,="0",83
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Cuban Hospital - Surgical Wards/Main Operating Theater,4/1/2014 12:00:00 AM,True,="0",88
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Cuban Hospital - Surgical Wards/Main Operating Theater,5/1/2014 12:00:00 AM,True,="0",82
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Cuban Hospital - Surgical Wards/Main Operating Theater,6/1/2014 12:00:00 AM,True,2,69
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Cuban Hospital - Surgical Wards/Main Operating Theater,7/1/2014 12:00:00 AM,True,="0",40
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Cuban Hospital - Surgical Wards/Main Operating Theater,8/1/2014 12:00:00 AM,True,="0",56
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Cuban Hospital - Surgical Wards/Main Operating Theater,9/1/2014 12:00:00 AM,True,="0",52
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Cuban Hospital - Surgical Wards/Main Operating Theater,10/1/2014 12:00:00 AM,True,="0",64
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Cuban Hospital - Surgical Wards/Main Operating Theater,11/1/2014 12:00:00 AM,True,="0",96
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POO02 - The number of surgical cases without a SSI,Cuban Hospital - Surgical Wards/Main Operating Theater,7/12/2012 12:00:00 AM,True,6.3477648E+17
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POO02 - The number of surgical cases without a SSI,Cuban Hospital - Surgical Wards/Main Operating Theater,6/1/2014 12:00:00 AM,True,6.35371776E+17
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POO02 - The number of surgical cases without a SSI,Cuban Hospital - Surgical Wards/Main Operating Theater,6/21/2014 12:00:00 AM,True,6.35389056E+17
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,10/1/2013 12:00:00 AM,True,43,43
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,11/1/2013 12:00:00 AM,True,33,33
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,12/1/2013 12:00:00 AM,True,45,45
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,1/1/2014 12:00:00 AM,True,37,37
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,2/1/2014 12:00:00 AM,True,42,42
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,3/1/2014 12:00:00 AM,True,68,68
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,4/1/2014 12:00:00 AM,True,56,56
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,5/1/2014 12:00:00 AM,True,50,50
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,6/1/2014 12:00:00 AM,True,71,71
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,7/1/2014 12:00:00 AM,True,49,49
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,8/1/2014 12:00:00 AM,True,68,68
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,9/1/2014 12:00:00 AM,True,89,89
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,10/1/2014 12:00:00 AM,True,51,51
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,11/1/2014 12:00:00 AM,True,121,121
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP01 - Percent on-time prophylactic antibiotics administration,Cuban Hospital - Surgical Wards/Main Operating Theater,12/1/2014 12:00:00 AM,True,116,116
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,10/1/2013 12:00:00 AM,True,35,35
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,11/1/2013 12:00:00 AM,True,20,20
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,12/1/2013 12:00:00 AM,True,28,28
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,1/1/2014 12:00:00 AM,True,28,28
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,2/1/2014 12:00:00 AM,True,42,42
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,3/1/2014 12:00:00 AM,True,68,68
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,4/1/2014 12:00:00 AM,True,56,56
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,5/1/2014 12:00:00 AM,True,50,50
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,6/1/2014 12:00:00 AM,True,71,71
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,7/1/2014 12:00:00 AM,True,46,46
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,8/1/2014 12:00:00 AM,True,29,29
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,9/1/2014 12:00:00 AM,True,48,48
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,10/1/2014 12:00:00 AM,True,38,38
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,11/1/2014 12:00:00 AM,True,45,45
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Cuban Hospital - Surgical Wards/Main Operating Theater,12/1/2014 12:00:00 AM,True,65,65
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Cuban Hospital - Surgical Wards/Main Operating Theater,3/1/2014 12:00:00 AM,True,9,9
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Cuban Hospital - Surgical Wards/Main Operating Theater,4/1/2014 12:00:00 AM,True,7,7
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Cuban Hospital - Surgical Wards/Main Operating Theater,5/1/2014 12:00:00 AM,True,8,8
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Cuban Hospital - Surgical Wards/Main Operating Theater,6/1/2014 12:00:00 AM,True,15,15
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Cuban Hospital - Surgical Wards/Main Operating Theater,7/1/2014 12:00:00 AM,True,9,9
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Cuban Hospital - Surgical Wards/Main Operating Theater,8/1/2014 12:00:00 AM,True,7,7
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Cuban Hospital - Surgical Wards/Main Operating Theater,9/1/2014 12:00:00 AM,True,13,13
HMC Campaign - Best Care Always,Cuban Hospital - Surgical Wards/Main Operating Theater,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Cuban Hospital - Surgical Wards/Main Operating Theater,10/1/2014 12:00:00 AM,True,12,12
